CensusTract,State,County,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,Citizen,Income,IncomeErr,IncomePerCap,IncomePerCapErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment
41067030805,Oregon,Washington,3505,1651,1854,4.4,89.3,1.3,0.0,1.1,0.5,2920,56000.0,13849.0,35514.0,3486.0,4.8,5.6,50.9,16.9,24.6,3.9,3.8,80.0,10.0,2.1,2.8,0.7,4.4,21.6,2047,77.2,15.8,7.0,0.0,6.6
41067030806,Oregon,Washington,2689,1469,1220,15.7,74.6,0.9,0.4,4.5,1.7,1721,86875.0,12804.0,34086.0,3708.0,17.2,27.2,45.5,15.9,28.0,4.8,5.8,81.5,11.1,1.0,2.0,0.0,4.4,20.9,1386,86.4,9.5,4.1,0.0,9.3
41067030900,Oregon,Washington,5047,2451,2596,15.2,70.0,7.8,0.5,2.0,2.1,3430,40797.0,3642.0,20173.0,3054.0,25.4,26.6,28.8,22.9,28.6,5.3,14.3,64.4,15.7,10.8,3.9,3.4,1.8,22.8,2754,88.4,9.0,2.6,0.0,8.5
41067031003,Oregon,Washington,7610,3602,4008,12.0,72.1,1.0,0.4,9.3,0.0,5251,72515.0,3837.0,33159.0,3833.0,15.9,27.8,43.8,13.6,24.9,8.6,9.1,67.9,7.2,6.9,4.2,4.6,9.2,26.3,3979,81.2,11.1,7.7,0.0,8.2
41067031004,Oregon,Washington,7087,3504,3583,4.3,78.9,3.1,0.2,9.9,0.7,5032,60833.0,12850.0,30656.0,2585.0,6.2,6.1,50.2,14.3,24.2,6.4,4.9,78.8,4.8,8.2,0.8,1.5,5.9,24.5,3706,74.7,14.6,10.7,0.0,6.3
41067031005,Oregon,Washington,5731,2621,3110,40.2,53.0,0.0,0.0,4.5,0.0,3017,48506.0,4714.0,22685.0,2931.0,26.0,43.5,38.3,14.8,23.1,13.8,10.0,79.6,13.2,2.1,0.7,3.1,1.3,21.6,2465,86.7,6.1,7.2,0.0,11.1
41067031006,Oregon,Washington,6207,3105,3102,14.6,72.0,3.3,1.0,3.4,0.0,4143,45110.0,5815.0,27149.0,5947.0,23.9,32.4,31.1,20.0,29.2,7.8,12.0,70.2,4.6,8.6,7.0,3.7,5.9,21.1,2870,90.6,6.0,3.3,0.0,13.2
41067031100,Oregon,Washington,2382,1280,1102,32.4,52.8,6.3,0.6,3.0,0.0,1624,34534.0,7987.0,21110.0,2898.0,20.8,23.9,25.2,27.5,26.8,14.6,6.0,71.4,10.8,12.4,1.7,0.8,2.9,22.1,1153,89.9,4.9,5.1,0.0,13.8
41067031200,Oregon,Washington,8090,3639,4451,34.3,53.3,0.6,0.2,5.8,2.1,4415,40015.0,5854.0,18295.0,2258.0,27.3,39.3,28.2,23.0,28.9,9.7,10.2,64.6,12.9,10.4,7.0,2.0,3.1,26.5,3244,92.8,4.2,3.0,0.0,8.0
41067031300,Oregon,Washington,7832,4372,3460,34.4,59.0,1.6,0.0,4.9,0.0,4586,41063.0,3597.0,25835.0,4697.0,19.9,22.3,32.2,30.2,23.3,6.3,8.0,47.5,8.1,25.5,10.5,4.6,3.9,25.9,4185,86.3,6.7,7.0,0.0,6.7
41067031402,Oregon,Washington,3002,1452,1550,19.1,53.1,1.9,0.8,18.8,0.7,1689,53514.0,6643.0,23946.0,4271.0,24.5,34.2,39.7,20.4,24.5,1.1,14.4,58.4,6.3,23.1,7.8,3.4,1.0,27.0,1566,86.0,12.3,1.7,0.0,10.4
41067031403,Oregon,Washington,4766,2433,2333,18.3,63.7,1.7,0.7,9.4,0.0,3137,53005.0,4730.0,24817.0,2600.0,13.9,22.0,35.1,21.7,21.2,9.8,12.1,71.8,10.0,11.8,1.1,0.7,4.5,21.5,2359,83.5,9.6,6.6,0.3,10.4
41067031404,Oregon,Washington,4838,2456,2382,15.8,75.3,2.0,0.4,3.7,0.0,3433,64783.0,4516.0,33652.0,3758.0,13.2,22.1,49.8,14.9,20.7,6.7,8.0,76.7,5.1,6.5,4.3,3.7,3.8,20.8,2653,84.4,9.1,6.5,0.0,6.2
41067031504,Oregon,Washington,6299,3134,3165,9.2,75.4,2.7,0.3,8.8,0.0,4495,75549.0,4656.0,36292.0,3834.0,6.5,4.8,55.5,18.6,16.8,3.7,5.3,89.0,4.1,3.0,1.7,0.0,2.2,21.8,3176,79.7,13.6,6.7,0.0,4.0
41067031506,Oregon,Washington,3980,2150,1830,5.9,79.6,0.8,0.3,6.4,0.0,2827,67750.0,7269.0,36267.0,4361.0,13.9,15.1,46.1,14.6,28.0,4.0,7.3,72.4,10.1,5.1,6.0,1.3,5.1,23.7,2112,84.9,9.9,5.2,0.0,4.2
41067031507,Oregon,Washington,5651,2314,3337,2.3,73.7,3.3,0.0,18.0,0.0,3985,76490.0,10784.0,47245.0,8095.0,6.1,6.5,54.1,16.4,20.2,3.8,5.5,76.1,8.1,7.6,1.5,1.9,4.8,24.3,2653,80.4,13.9,5.7,0.0,6.5
41067031508,Oregon,Washington,7657,3833,3824,1.6,71.8,0.0,0.0,20.5,0.5,4943,124282.0,13299.0,52859.0,4387.0,6.3,5.2,67.7,7.8,17.6,1.1,5.7,73.0,9.9,3.0,3.5,1.9,8.7,20.9,3584,86.4,5.5,8.0,0.0,7.2
41067031509,Oregon,Washington,3703,1633,2070,8.6,65.7,0.0,0.0,21.5,0.9,2323,79583.0,20496.0,34938.0,4869.0,9.3,1.2,55.8,16.4,20.5,2.4,4.9,72.2,17.7,3.1,2.6,0.9,3.4,25.2,1837,86.1,10.2,3.7,0.0,8.9
41067031511,Oregon,Washington,2946,1383,1563,12.7,66.5,2.2,0.0,12.9,0.0,2112,84179.0,16153.0,37016.0,4275.0,3.5,2.8,43.9,12.0,20.4,13.4,10.4,71.1,19.9,3.9,0.0,0.7,4.5,22.5,1538,86.5,7.8,5.7,0.0,5.6
41067031512,Oregon,Washington,7936,4159,3777,6.4,65.2,2.7,0.0,21.7,0.4,4487,91742.0,10084.0,34117.0,3714.0,4.3,2.7,56.8,11.0,22.1,3.3,6.8,76.7,9.9,4.4,3.6,2.6,2.8,23.1,3691,87.3,9.9,2.5,0.4,9.2
41067031513,Oregon,Washington,12564,6229,6335,4.1,46.6,0.9,0.0,44.3,0.1,7046,132343.0,8461.0,48676.0,3583.0,1.0,1.1,66.6,8.6,19.0,1.9,3.8,73.9,10.7,2.5,2.2,3.4,7.3,22.8,5667,87.1,9.8,3.1,0.0,4.3
41067031514,Oregon,Washington,6531,3360,3171,4.5,61.3,3.9,0.0,22.5,0.0,4053,93882.0,10242.0,42530.0,3893.0,2.0,0.0,70.9,6.0,17.5,1.7,3.9,84.2,4.9,2.3,0.0,3.9,4.7,21.3,2937,82.2,11.8,6.0,0.0,4.4
41067031606,Oregon,Washington,6938,3501,3437,29.0,52.8,5.8,0.0,9.3,0.0,4351,60285.0,11721.0,25243.0,6831.0,17.2,23.8,33.9,22.2,19.1,8.4,16.5,65.3,18.3,10.1,1.8,1.6,2.8,26.7,3330,85.3,10.2,4.5,0.0,9.0
41067031609,Oregon,Washington,9773,4586,5187,19.8,59.9,3.6,0.9,11.7,0.5,6258,50085.0,7207.0,27166.0,2856.0,19.4,24.7,42.4,15.6,24.1,6.6,11.2,66.6,14.3,11.3,0.6,4.2,2.9,26.7,5153,87.3,8.3,4.4,0.0,11.0
41067031610,Oregon,Washington,8220,4289,3931,25.1,54.6,3.5,0.0,13.3,0.0,5554,61013.0,6377.0,29011.0,2548.0,16.9,22.5,34.8,17.9,26.7,8.5,12.0,69.4,11.8,9.6,3.8,1.7,3.6,23.2,4742,86.7,6.1,7.3,0.0,6.1
41067031611,Oregon,Washington,7701,4140,3561,6.2,49.3,2.8,0.5,34.4,2.0,4107,81763.0,3969.0,35868.0,4292.0,9.5,13.0,55.3,12.4,19.0,5.6,7.7,67.9,12.2,10.4,3.8,1.8,4.0,23.5,3951,86.6,9.3,3.5,0.6,7.6
41067031612,Oregon,Washington,3695,1647,2048,22.2,49.1,7.1,0.0,15.1,0.0,2399,70500.0,13154.0,23085.0,2921.0,18.0,24.6,41.3,13.8,22.5,9.4,13.0,69.2,12.1,13.1,2.3,0.6,2.6,30.0,1859,90.4,7.7,1.9,0.0,11.0
41067031613,Oregon,Washington,6918,3369,3549,23.5,57.5,3.3,1.2,8.5,0.9,4485,49107.0,5387.0,23260.0,2282.0,20.6,27.1,37.4,24.1,24.0,4.2,10.3,67.8,13.9,9.2,3.0,3.6,2.5,27.2,3318,90.9,7.3,1.3,0.5,14.2
41067031614,Oregon,Washington,5286,2821,2465,14.8,57.2,5.1,0.9,15.4,0.8,3499,73393.0,6938.0,28329.0,2638.0,6.0,6.1,38.1,18.5,27.3,6.1,10.0,78.1,8.6,6.0,0.0,1.2,6.2,23.8,2998,88.5,7.1,4.4,0.0,5.9
41067031615,Oregon,Washington,5524,2807,2717,29.8,60.0,1.0,0.6,7.0,0.0,3328,64841.0,3751.0,22814.0,2008.0,15.5,28.5,30.6,21.0,21.6,13.7,13.1,78.4,9.3,4.3,4.0,1.4,2.6,23.5,2722,89.2,8.2,2.6,0.0,7.5
41067031616,Oregon,Washington,3612,1772,1840,23.3,58.3,1.3,1.8,11.0,0.2,2396,62705.0,6881.0,37893.0,5568.0,4.1,3.9,38.2,20.6,28.5,8.0,4.8,74.9,6.4,6.0,8.1,1.8,2.8,20.3,1973,95.8,2.0,2.2,0.0,4.4
41067031617,Oregon,Washington,4835,2444,2391,7.5,54.0,1.3,0.0,28.7,1.8,2876,71513.0,11751.0,42380.0,5245.0,5.0,11.1,62.0,10.7,24.0,0.7,2.6,77.7,10.6,4.0,3.0,3.2,1.5,20.2,3166,93.7,4.8,1.5,0.0,4.9
41067031703,Oregon,Washington,5060,2430,2630,25.4,63.7,0.7,0.0,7.2,0.4,3324,56250.0,5694.0,22613.0,4022.0,16.1,20.4,28.3,22.7,26.5,7.6,14.9,81.8,4.8,7.0,2.5,0.5,3.4,27.0,2422,83.0,10.4,6.0,0.5,10.2
41067031704,Oregon,Washington,9209,4851,4358,19.8,69.0,3.0,1.3,5.9,0.0,6254,69739.0,7419.0,25896.0,2660.0,10.0,20.6,38.2,15.3,25.5,8.1,12.9,76.0,8.1,8.9,0.0,1.3,5.6,26.5,4260,81.2,15.3,3.2,0.3,8.0
41067031705,Oregon,Washington,5536,2610,2926,33.5,48.9,6.6,0.7,7.1,0.0,3105,42763.0,8068.0,19335.0,2701.0,23.0,30.9,25.8,30.1,21.3,8.3,14.5,63.5,13.8,12.5,4.6,2.4,3.3,29.4,2753,84.4,8.4,7.2,0.0,8.8
41067031706,Oregon,Washington,5670,2729,2941,34.7,51.7,2.1,0.0,7.4,0.5,3173,44310.0,10662.0,21395.0,3551.0,26.4,38.9,30.7,25.5,24.6,8.0,11.2,63.0,15.5,8.4,3.7,4.3,5.1,25.4,3018,88.8,5.3,5.8,0.0,7.9
41067031804,Oregon,Washington,6065,2942,3123,17.4,66.9,0.0,0.5,11.2,0.0,3931,79792.0,19665.0,41067.0,5767.0,8.1,10.0,40.5,14.5,22.8,6.4,15.7,77.6,8.3,2.7,0.3,1.4,9.7,24.0,3107,86.1,6.4,7.2,0.3,10.3
41067031805,Oregon,Washington,7279,3611,3668,12.6,66.9,2.2,0.9,8.2,0.4,4955,91984.0,9726.0,39554.0,5471.0,5.2,2.4,51.4,13.4,24.4,5.4,5.4,80.3,8.9,3.2,0.0,0.7,6.9,26.2,3786,85.8,6.6,7.6,0.0,6.6
41067031806,Oregon,Washington,5815,2936,2879,14.6,66.4,4.0,0.4,9.7,0.0,3888,75025.0,8028.0,30068.0,2373.0,8.3,10.7,44.9,15.5,23.6,5.9,10.0,78.0,8.9,3.3,2.7,2.1,5.0,23.8,2859,83.1,9.6,7.3,0.0,6.7
41067031807,Oregon,Washington,3600,1643,1957,7.2,79.8,1.1,0.2,5.9,0.0,2801,66615.0,12873.0,32895.0,4316.0,10.7,12.9,50.7,12.4,26.0,6.7,4.2,79.9,6.0,6.0,0.0,0.8,7.3,23.9,1863,84.4,7.0,8.6,0.0,7.2
41067031812,Oregon,Washington,5820,2804,3016,9.1,68.7,2.3,0.3,16.9,0.0,3901,69303.0,10832.0,30731.0,2887.0,14.4,17.3,40.3,15.6,31.2,3.4,9.5,77.7,9.2,5.2,3.6,0.6,3.7,22.7,3087,88.0,9.1,2.5,0.4,12.1
41067031813,Oregon,Washington,5705,2798,2907,5.4,70.7,7.5,0.0,12.5,0.6,3934,82050.0,15932.0,45317.0,9045.0,6.2,8.0,55.0,7.2,27.6,3.2,7.0,81.1,8.7,5.4,0.0,1.4,3.4,26.4,2890,83.4,10.3,6.3,0.0,7.3
41067031814,Oregon,Washington,3878,1837,2041,7.0,68.6,2.8,0.0,20.2,0.0,2676,111161.0,17045.0,41095.0,4453.0,4.6,4.3,60.7,14.0,18.1,2.7,4.5,77.4,6.8,5.1,1.6,1.0,8.1,27.6,1905,79.0,14.1,6.9,0.0,2.4
41067031815,Oregon,Washington,7004,3595,3409,7.4,71.8,1.3,0.4,17.1,0.0,4711,85278.0,12902.0,40739.0,5872.0,7.3,9.9,53.7,10.9,25.5,3.6,6.3,70.6,14.8,5.1,2.2,1.4,6.0,26.4,3453,81.2,8.2,10.2,0.4,7.8
41067031904,Oregon,Washington,3009,1384,1625,6.5,80.7,0.8,0.0,4.1,0.0,2335,88083.0,18975.0,35479.0,3816.0,5.9,0.0,49.9,7.2,28.4,5.2,9.3,76.6,7.1,5.2,0.0,1.2,9.9,21.5,1548,81.8,8.9,9.3,0.0,5.7
41067031907,Oregon,Washington,6017,2304,3713,3.1,92.2,0.3,0.9,2.5,0.0,4798,45142.0,9263.0,32578.0,3552.0,8.4,15.2,45.9,12.7,31.3,3.6,6.6,78.6,5.4,7.4,2.7,1.1,4.8,26.3,2213,88.5,5.0,6.5,0.0,6.1
41067031908,Oregon,Washington,7437,3665,3772,9.8,71.4,0.0,0.0,16.0,1.6,5091,82835.0,9225.0,37120.0,3819.0,10.0,9.1,44.3,8.9,33.2,1.3,12.2,77.6,11.1,4.4,0.7,0.0,6.1,23.5,3951,81.0,7.4,11.5,0.0,2.9
41067031909,Oregon,Washington,4779,2361,2418,2.7,78.8,0.4,0.0,12.9,0.0,3132,104740.0,10084.0,36436.0,2794.0,2.5,0.0,55.2,12.4,24.6,1.7,6.1,82.7,7.5,3.9,0.2,1.8,3.8,28.3,2475,80.0,15.2,4.8,0.0,2.4
41067031910,Oregon,Washington,8748,4220,4528,10.4,72.4,0.6,0.2,8.9,0.0,6242,88357.0,24472.0,48835.0,15445.0,7.5,6.4,53.4,10.3,28.5,2.3,5.5,78.6,10.7,2.0,1.7,1.4,5.6,23.6,4601,81.4,15.3,3.3,0.0,9.6
41067031911,Oregon,Washington,5087,2436,2651,8.4,72.6,2.6,0.6,11.6,0.0,3813,70853.0,6070.0,36010.0,3508.0,9.5,10.2,45.1,15.7,28.7,7.3,3.1,82.7,6.4,3.1,0.6,1.0,6.2,26.1,2909,85.1,10.1,4.8,0.0,7.1
41067031912,Oregon,Washington,4761,2237,2524,11.7,80.8,0.0,0.0,5.0,0.0,3445,67957.0,6735.0,29512.0,2664.0,10.1,18.7,41.6,18.8,27.4,3.9,8.4,72.8,7.0,8.0,5.3,0.3,6.5,22.8,2375,87.3,8.8,3.5,0.3,7.8
41067032001,Oregon,Washington,5744,2599,3145,16.6,78.2,1.7,0.0,1.1,0.2,3882,58851.0,7163.0,34406.0,4080.0,11.0,16.4,45.0,18.5,28.1,1.1,7.3,69.7,14.8,6.0,0.2,1.2,8.1,24.6,2569,81.0,10.5,8.4,0.1,5.5
41067032003,Oregon,Washington,3580,1709,1871,20.4,69.3,1.1,0.3,2.8,0.0,2470,39022.0,10206.0,26199.0,3693.0,18.4,19.7,37.3,20.6,22.1,5.8,14.2,72.1,12.8,5.6,4.1,2.0,3.3,19.2,2110,90.0,7.1,2.9,0.0,5.4
41067032004,Oregon,Washington,2108,1074,1034,19.4,75.8,1.5,0.0,1.1,1.2,1633,66435.0,10188.0,34769.0,4679.0,7.8,11.8,40.2,18.2,23.8,4.6,13.2,77.9,10.6,6.5,1.3,0.5,3.3,22.7,1215,88.6,8.9,2.6,0.0,4.6
41067032005,Oregon,Washington,4045,1923,2122,41.5,51.9,0.6,1.0,0.4,1.6,2115,31875.0,4125.0,21587.0,3767.0,35.5,61.7,25.6,22.6,29.9,3.2,18.7,70.8,16.4,5.4,3.4,1.5,2.5,21.1,2091,94.7,2.0,3.3,0.0,9.3
41067032103,Oregon,Washington,10549,5452,5097,6.4,84.8,0.5,0.1,3.6,1.1,6995,72091.0,6260.0,31669.0,2251.0,8.5,8.7,49.4,12.1,24.3,6.9,7.3,80.2,9.0,2.7,1.3,1.6,5.3,26.0,4892,80.1,14.9,4.7,0.3,6.4
41067032104,Oregon,Washington,4947,2514,2433,6.2,89.4,0.0,0.0,2.6,0.2,3253,85708.0,9679.0,33645.0,2551.0,3.2,1.9,48.4,14.4,24.7,5.8,6.7,80.8,6.1,3.9,2.4,0.9,6.0,27.3,2400,81.4,12.5,6.1,0.0,6.5
41067032107,Oregon,Washington,2189,1153,1036,10.3,86.2,0.0,0.3,0.8,0.0,1703,82337.0,13758.0,32581.0,2856.0,2.1,3.8,47.0,9.9,28.4,4.2,10.4,76.2,6.5,4.5,1.8,0.5,10.5,24.2,1132,79.9,15.1,5.0,0.0,6.9
41067032108,Oregon,Washington,4261,2070,2191,12.9,74.8,4.3,2.1,1.2,0.0,3136,89893.0,10338.0,35925.0,4043.0,6.6,7.0,46.7,15.1,26.6,3.6,8.1,80.5,8.7,2.0,0.6,0.0,8.2,24.3,2410,78.4,14.9,6.7,0.0,10.6
41067032109,Oregon,Washington,3028,1499,1529,10.1,85.7,0.2,0.2,2.1,0.3,2131,146607.0,7792.0,53027.0,4397.0,5.2,1.6,60.5,7.1,22.2,5.4,4.7,82.6,5.2,2.2,0.0,1.7,8.3,28.1,1461,78.9,15.6,5.5,0.0,4.8
41067032110,Oregon,Washington,3456,1211,2245,7.3,78.9,1.8,2.6,6.1,0.0,2791,78696.0,11451.0,27695.0,3512.0,8.0,15.0,52.2,13.4,24.7,3.2,6.6,77.6,12.5,0.8,0.6,0.0,8.5,21.8,1018,86.2,4.1,9.2,0.4,4.1
41067032200,Oregon,Washington,7409,3767,3642,9.1,82.8,0.4,1.1,3.4,0.0,5159,86972.0,8888.0,37683.0,3831.0,4.3,3.7,49.2,12.3,26.0,7.5,5.0,78.4,7.7,0.8,2.4,0.9,9.9,26.9,3438,80.6,6.5,12.9,0.0,3.8
41067032300,Oregon,Washington,5220,2553,2667,15.8,66.0,5.2,0.0,9.7,0.0,3367,81077.0,7148.0,28844.0,3343.0,13.0,23.2,42.9,12.8,17.3,13.8,13.1,74.9,14.3,1.6,4.2,0.0,4.9,23.8,2506,81.2,9.7,8.8,0.3,6.9
41067032404,Oregon,Washington,6572,3082,3490,11.6,79.9,0.3,0.0,3.0,0.0,5059,66169.0,3418.0,29834.0,2682.0,8.3,13.6,38.9,17.2,22.7,9.2,12.0,71.5,11.3,7.2,1.8,3.4,4.8,25.7,3398,84.4,11.0,4.6,0.0,9.8
41067032406,Oregon,Washington,8265,3865,4400,7.2,75.1,0.9,0.0,10.9,1.4,5613,69091.0,8378.0,29382.0,3703.0,10.9,12.2,39.1,22.6,18.3,3.5,16.5,69.9,13.6,2.8,2.4,3.4,8.0,25.5,4000,85.0,8.6,6.5,0.0,7.3
41067032407,Oregon,Washington,5806,2704,3102,15.7,67.1,0.0,0.1,12.7,1.3,3668,77344.0,11931.0,29934.0,2745.0,5.5,7.1,42.5,12.6,20.4,5.1,19.3,81.2,9.4,2.1,2.5,2.0,2.8,21.8,3047,78.5,10.4,11.1,0.0,3.5
41067032408,Oregon,Washington,7245,3483,3762,7.8,58.8,0.0,0.0,20.7,0.0,4327,98508.0,14547.0,37495.0,3268.0,6.7,6.0,61.8,8.9,18.6,5.2,5.5,74.7,6.6,7.4,2.2,4.0,5.1,21.5,3705,81.8,10.6,7.6,0.0,7.1
41067032409,Oregon,Washington,5579,2737,2842,68.7,28.4,0.0,0.0,1.2,0.3,1952,27173.0,5790.0,12674.0,1200.0,44.0,63.2,17.8,28.6,14.8,23.0,15.9,58.7,21.6,13.1,5.0,0.0,1.6,30.6,2257,92.2,4.8,2.5,0.4,9.2
41067032410,Oregon,Washington,4344,2184,2160,44.7,45.2,0.7,0.1,5.4,0.0,2248,58382.0,9938.0,20900.0,2107.0,17.2,21.7,36.9,16.2,17.7,13.3,15.8,68.1,13.2,9.1,0.6,3.6,5.4,28.4,1909,83.8,9.5,6.7,0.0,10.2
41067032501,Oregon,Washington,3642,2066,1576,33.1,55.7,2.9,0.0,1.6,1.1,2357,30378.0,4792.0,14222.0,2011.0,27.0,35.2,17.5,35.2,19.4,18.8,9.2,49.0,20.1,13.4,4.5,3.1,9.9,26.3,1120,83.9,6.8,9.3,0.0,16.5
41067032502,Oregon,Washington,3059,1609,1450,12.6,69.3,2.5,0.4,6.5,0.0,1997,63590.0,5028.0,24495.0,3318.0,15.4,16.1,43.5,10.6,21.9,13.4,10.5,70.0,13.0,11.0,2.0,0.9,3.0,30.9,1495,76.5,20.2,3.3,0.0,9.9
41067032503,Oregon,Washington,3742,1864,1878,25.2,65.8,0.9,1.2,4.0,0.0,2451,70435.0,11975.0,27040.0,2580.0,16.5,34.1,39.4,17.1,23.1,10.5,10.0,82.3,9.6,4.1,0.9,0.3,2.8,26.9,1817,85.4,10.9,3.7,0.0,6.0
41067032603,Oregon,Washington,7552,3675,3877,18.7,71.4,0.9,0.2,7.1,0.0,4785,82070.0,6625.0,32808.0,3639.0,11.5,16.7,43.6,10.1,26.4,6.4,13.5,79.4,9.6,3.3,0.6,2.7,4.4,23.8,3630,78.9,15.1,6.0,0.0,7.5
41067032604,Oregon,Washington,5735,2833,2902,29.8,62.1,1.3,2.6,3.2,0.0,4002,52200.0,9466.0,25789.0,3924.0,17.5,15.2,33.7,16.8,25.0,14.4,10.1,74.8,12.4,7.3,1.4,1.7,2.5,26.7,2907,89.3,7.7,3.0,0.0,5.5
41067032606,Oregon,Washington,7027,3369,3658,37.1,54.6,0.0,0.0,3.6,0.0,3880,69219.0,8520.0,23643.0,1907.0,13.8,19.6,26.5,26.1,20.5,13.3,13.5,71.0,10.4,9.8,1.8,0.9,6.1,23.6,3619,85.0,10.7,4.3,0.0,7.8
41067032607,Oregon,Washington,3668,1852,1816,8.3,69.4,0.4,0.0,17.8,0.4,2810,83240.0,5882.0,50353.0,4804.0,5.3,0.3,67.7,7.3,15.1,4.5,5.5,60.8,9.8,9.1,7.4,2.7,10.2,21.1,2192,84.9,5.0,9.5,0.7,3.9
41067032608,Oregon,Washington,2338,1153,1185,12.9,65.5,0.5,0.0,19.2,0.0,1439,74878.0,14156.0,35378.0,4389.0,6.2,1.5,53.5,12.8,17.0,9.2,7.6,72.3,6.5,5.6,5.1,0.9,9.5,17.9,1202,83.4,8.3,8.2,0.0,6.7
41067032609,Oregon,Washington,2521,1283,1238,10.8,58.9,1.7,0.5,17.7,9.7,1466,85575.0,11975.0,37076.0,4445.0,1.5,0.0,59.0,12.0,14.8,6.5,7.7,66.2,10.1,0.6,13.0,1.0,9.2,18.5,1252,82.8,13.3,3.8,0.0,5.6
41067032610,Oregon,Washington,3255,1631,1624,31.2,54.0,1.6,0.2,6.8,0.0,1797,82917.0,11972.0,25905.0,2982.0,10.7,17.1,31.4,26.0,17.2,6.4,18.9,78.5,9.6,4.0,2.2,2.4,3.3,25.6,1601,87.3,5.7,7.1,0.0,4.9
41067032700,Oregon,Washington,4877,2465,2412,10.1,83.4,0.0,1.1,2.2,0.0,3731,68438.0,14351.0,35535.0,5078.0,9.0,13.8,34.4,16.0,29.3,10.0,10.3,83.0,3.5,1.3,1.5,3.3,7.3,28.3,2532,83.0,8.5,8.5,0.0,5.0
41067032800,Oregon,Washington,1305,724,581,8.0,88.0,1.1,0.0,0.0,0.0,995,63320.0,5156.0,32123.0,5550.0,14.3,25.9,37.2,17.3,15.3,19.0,11.1,79.9,4.3,0.0,5.6,2.7,7.4,20.4,588,77.2,13.3,9.2,0.3,8.3
41067032901,Oregon,Washington,5903,3020,2883,38.5,55.4,0.3,1.9,1.6,0.0,3122,48958.0,5755.0,20278.0,2293.0,14.0,18.5,24.1,29.8,12.5,14.2,19.4,68.9,18.0,4.9,4.0,0.6,3.6,28.6,2539,87.4,6.2,6.4,0.0,15.3
41067032902,Oregon,Washington,7588,3877,3711,53.9,41.9,0.4,1.0,0.4,0.0,4310,54805.0,7432.0,16445.0,1460.0,10.5,10.0,21.3,17.3,21.4,23.4,16.6,67.3,21.6,5.7,0.4,0.5,4.5,22.1,3591,91.8,6.0,2.2,0.0,11.8
41067033000,Oregon,Washington,5442,2891,2551,14.2,75.5,0.3,0.2,2.8,0.2,4012,72683.0,10714.0,32811.0,5631.0,7.6,8.1,30.4,9.6,26.4,19.9,13.6,74.0,11.2,4.5,2.5,2.1,5.8,28.1,2598,80.7,11.0,6.9,1.4,10.4
41067033101,Oregon,Washington,3116,1650,1466,13.9,83.1,0.0,0.0,1.0,0.0,2104,43136.0,4379.0,20142.0,2860.0,18.8,27.6,27.9,23.6,18.9,9.6,20.0,75.0,14.1,4.8,5.5,0.7,0.0,26.2,1362,80.0,13.4,6.7,0.0,13.0
41067033102,Oregon,Washington,3294,1643,1651,34.5,63.4,0.0,0.0,0.5,0.0,2129,49643.0,13259.0,20434.0,3952.0,11.2,11.7,18.8,18.4,28.3,21.0,13.5,77.3,6.8,4.7,2.5,3.8,4.9,27.3,1479,80.1,14.1,5.9,0.0,16.2
41067033200,Oregon,Washington,6882,3176,3706,31.8,55.0,1.2,0.0,6.7,0.0,4228,26856.0,11757.0,15792.0,2417.0,26.3,23.4,30.4,16.5,23.1,16.1,13.9,59.7,13.7,5.1,9.8,0.0,11.7,22.1,2230,78.2,9.3,12.6,0.0,10.3
41067033301,Oregon,Washington,6110,2779,3331,20.5,72.7,0.0,0.0,2.6,0.0,3698,59583.0,7587.0,21419.0,2281.0,16.3,21.9,29.9,25.0,21.6,10.3,13.2,81.6,9.7,4.9,1.7,1.1,1.0,26.4,2918,78.3,14.7,6.8,0.3,6.6
41067033302,Oregon,Washington,5209,2592,2617,6.8,88.4,1.4,0.1,1.2,0.4,3920,71695.0,5730.0,33632.0,3930.0,6.2,8.6,42.5,9.0,18.3,13.0,17.3,73.6,9.6,1.5,2.3,1.5,11.6,28.8,2415,77.8,11.8,9.9,0.5,7.0
41067033400,Oregon,Washington,2346,1231,1115,2.1,88.3,0.3,2.7,0.0,0.0,1861,79750.0,20520.0,32874.0,4090.0,7.5,0.0,40.4,20.8,19.6,11.3,7.9,81.1,1.6,0.5,0.9,1.9,14.1,31.0,1040,72.8,10.8,16.4,0.0,13.5
41067033500,Oregon,Washington,3827,1927,1900,4.2,90.7,0.0,0.2,1.3,0.0,2785,85565.0,8295.0,31576.0,2805.0,4.4,3.8,44.9,13.0,23.0,11.8,7.2,79.9,7.3,1.2,2.1,0.6,8.9,31.6,1985,83.1,11.8,5.1,0.0,4.9
41067033600,Oregon,Washington,2192,1115,1077,2.1,93.2,0.8,0.2,1.5,0.0,1759,56683.0,11199.0,25309.0,2742.0,10.0,9.6,38.8,13.6,21.9,13.9,11.9,80.2,10.9,0.6,2.4,2.3,3.6,37.2,885,76.6,14.5,8.5,0.5,10.8
